date,open,high,low,close,vol(btc)
09/30/17 12:00 AM,4162.04,4224.6,4154.28,4208.14,463.26
09/29/17 10:00 PM,4179.96,4188.54,4132.01,4164.82,388.58
09/29/17 08:00 PM,4162.93,4206.59,4162.93,4183.96,640.12
09/29/17 06:00 PM,4163.01,4185,4152.1,4162.95,483.35
09/29/17 04:00 PM,4184.18,4227.62,4144.12,4163.02,1384.77
09/29/17 02:00 PM,4175,4200,4168.89,4184.18,588.8
09/29/17 12:00 PM,4190.27,4224.89,4166,4179.79,843.76
09/29/17 10:00 AM,4101.36,4206.59,4093,4190.27,1297.31
09/29/17 08:00 AM,4094.96,4123.79,4082.57,4101.37,834.2
09/29/17 06:00 AM,4036.6,4115,4022.38,4092.03,1285.17
09/29/17 04:00 AM,4062.26,4110.86,4022.02,4036.75,1440.02
09/29/17 02:00 AM,4148,4151.84,4024,4059.01,2618.09
09/29/17 12:00 AM,4183.47,4202.99,4144.12,4148.89,387.77
09/28/17 10:00 PM,4192.24,4199.91,4167.14,4184.84,269.36
09/28/17 08:00 PM,4149.28,4198.68,4141.41,4192.31,858.63
09/28/17 06:00 PM,4176.86,4180,4132.19,4152,623
09/28/17 04:00 PM,4140,4202.32,4137.24,4180,957.4
09/28/17 02:00 PM,4185.81,4189.27,4123.5,4141.08,1370.46
09/28/17 12:00 PM,4185.06,4216.54,4165,4185.81,749.61
09/28/17 10:00 AM,4255.23,4255.75,4153.79,4184,1215.9
09/28/17 08:00 AM,4222.94,4270.01,4222.94,4255.75,1025.01
09/28/17 06:00 AM,4227.82,4240,4215,4221.64,610.74
09/28/17 04:00 AM,4195,4248.76,4182.79,4227.73,750.23
09/28/17 02:00 AM,4168.03,4198,4149,4195,553.28
09/28/17 12:00 AM,4202.34,4208.24,4153.3,4171.52,642.3
09/27/17 10:00 PM,4199.99,4226.73,4167.93,4199.29,1234.92
09/27/17 08:00 PM,4182.04,4200,4144.12,4199.92,1334.97
09/27/17 06:00 PM,4080.73,4190,4080.73,4183.39,2525.33
09/27/17 04:00 PM,4070.69,4094.38,4070.64,4090,449.43
09/27/17 02:00 PM,4061.07,4097,4050,4070.68,1248.43
09/27/17 12:00 PM,4071,4095,4042.05,4054,1129.6
09/27/17 10:00 AM,3960,4100,3955.71,4071,3506.76
09/27/17 08:00 AM,3940.02,3960,3923.5,3960,754.71
09/27/17 06:00 AM,3940.01,3953.7,3923,3941,877.18
09/27/17 04:00 AM,3934.96,3948,3922.89,3942.32,618.32
09/27/17 02:00 AM,3893.01,3949,3885.5,3933.56,958.9
09/27/17 12:00 AM,3883.95,3922.89,3870,3892.79,437.29
09/26/17 10:00 PM,3917.99,3919.3,3883.95,3888.03,369.32
09/26/17 08:00 PM,3911.97,3922.89,3891.08,3917.99,402.05
09/26/17 06:00 PM,3906.36,3922.89,3890.37,3908.26,545.35
09/26/17 04:00 PM,3921.22,3929,3880,3915.57,1006.01
09/26/17 02:00 PM,3945.48,3947.66,3909.02,3925.04,997.4
09/26/17 12:00 PM,3951.26,3970,3931.2,3945.01,1481.2
09/26/17 10:00 AM,3932.02,3953.26,3921.46,3953.26,909.56
09/26/17 08:00 AM,3914.58,3931,3884.13,3931,1639.7
09/26/17 06:00 AM,3851,3932.11,3850.61,3921.96,897.68
09/26/17 04:00 AM,3899.99,3921,3851,3851.01,707.35
09/26/17 02:00 AM,3931.03,3937.75,3899.28,3899.35,712.89
09/26/17 12:00 AM,3920.66,3939.29,3913.78,3931.81,346.12
09/25/17 10:00 PM,3954.96,3962.21,3903.37,3918,773.99
09/25/17 08:00 PM,3926,3955.82,3911.81,3954.96,921.42
09/25/17 06:00 PM,3891.11,3929.8,3888.33,3926,572.1
09/25/17 04:00 PM,3930.01,3968.59,3887.13,3891.1,2197.05
09/25/17 02:00 PM,3775.08,3949,3770,3930,4109.7
09/25/17 12:00 PM,3768.92,3791.54,3750.78,3775.09,678.99
09/25/17 10:00 AM,3751,3784.7,3744.58,3769.1,560.82
09/25/17 08:00 AM,3771.51,3777.37,3740,3756.33,505.12
09/25/17 06:00 AM,3767.95,3788.27,3753,3771.62,677.51
09/25/17 04:00 AM,3766.48,3811.58,3758.11,3767.65,1506.04
09/25/17 02:00 AM,3679.97,3793.73,3675.15,3763.86,1959.01
09/25/17 12:00 AM,3667.01,3690,3658.39,3679.97,518.04
09/24/17 10:00 PM,3668.41,3694.99,3658.31,3664.22,230.53
09/24/17 08:00 PM,3691.28,3693.17,3650.02,3664.42,295.12
09/24/17 06:00 PM,3680.25,3694.99,3630,3694.97,863.45
09/24/17 04:00 PM,3698.11,3714.99,3673.01,3680.31,229.5
09/24/17 02:00 PM,3722.99,3727.1,3666.47,3703.89,516.96
09/24/17 12:00 PM,3681.39,3735.17,3674.85,3723.03,784.47
09/24/17 10:00 AM,3669.53,3698.19,3641,3688.27,483.29
09/24/17 08:00 AM,3656.88,3691.46,3649.88,3669.57,369.72
09/24/17 06:00 AM,3682.66,3697.58,3615,3665.52,982.96
09/24/17 04:00 AM,3766.16,3770.91,3651,3682.64,1023.98
09/24/17 02:00 AM,3771.82,3776.73,3747.03,3769.26,314.12
09/24/17 12:00 AM,3781.13,3783.25,3740.53,3775,414.62
09/23/17 10:00 PM,3725.99,3783.25,3719.46,3779.17,674.13
09/23/17 08:00 PM,3766.16,3777.89,3718.43,3726.34,660.83
09/23/17 06:00 PM,3730.54,3772.52,3726.92,3770,539.19
09/23/17 04:00 PM,3718,3770.82,3698.19,3730.55,1116.04
09/23/17 02:00 PM,3768.87,3781.13,3707.42,3724,733.1
09/23/17 12:00 PM,3804,3810.25,3725.86,3766.99,1371.08
09/23/17 10:00 AM,3717.47,3803.81,3709.44,3803.81,1050.88
09/23/17 08:00 AM,3688.77,3743.12,3688.57,3717.5,741.52
09/23/17 06:00 AM,3691.45,3717,3682.44,3689.3,373.23
09/23/17 04:00 AM,3614.88,3713.66,3614.88,3691.61,1301.44
09/23/17 02:00 AM,3588.4,3636,3582,3614.87,518.83
09/23/17 12:00 AM,3611.91,3613.58,3552,3583.72,1042.96
09/22/17 10:00 PM,3623.29,3642,3597.47,3612.18,541.41
09/22/17 08:00 PM,3597.6,3640.94,3580.18,3624.37,1377.57
09/22/17 06:00 PM,3546.52,3603.98,3546.52,3595.93,1327.43
09/22/17 04:00 PM,3531.29,3581,3524.15,3546.49,1043.63
09/22/17 02:00 PM,3570.09,3625.32,3514,3539.73,2082.23
09/22/17 12:00 PM,3558.73,3611.87,3531.38,3570.12,1424.49
09/22/17 10:00 AM,3610,3627.01,3546.1,3558.79,2375.79
09/22/17 08:00 AM,3673.16,3684.8,3610,3610,983.61
09/22/17 06:00 AM,3717.99,3761.84,3669.22,3673,1405.54
09/22/17 04:00 AM,3697.15,3760.95,3678,3717.99,1049.25
09/22/17 02:00 AM,3650,3698.19,3625.32,3697.16,592.42
09/22/17 12:00 AM,3607.83,3687.71,3601.86,3647,804.39
09/21/17 10:00 PM,3650.5,3681.86,3594.04,3617.05,1180.77
09/21/17 08:00 PM,3639.55,3705.88,3573,3645.5,2310.12
09/21/17 06:00 PM,3682.55,3718.47,3612,3631.81,2213.68
09/21/17 04:00 PM,3755,3757,3639,3680.01,2842.25
09/21/17 02:00 PM,3859.65,3876.7,3698.19,3755,3589.38
09/21/17 12:00 PM,3867.25,3875,3843.01,3865,641.61
09/21/17 10:00 AM,3861.42,3906.11,3842.07,3867.32,605.77
09/21/17 08:00 AM,3894.06,3903,3829.27,3861.49,560.75
09/21/17 06:00 AM,3869.89,3914,3854.02,3897.6,626.63
09/21/17 04:00 AM,3825,3886.83,3803.42,3869.89,904.17
09/21/17 02:00 AM,3850,3886.83,3821.26,3825,552.71
09/21/17 12:00 AM,3864,3904.82,3810.25,3850,1876.45
09/20/17 10:00 PM,3938.41,3967.93,3859.99,3874.46,1088.16
09/20/17 08:00 PM,3948,3973,3928.5,3932.31,669.6
09/20/17 06:00 PM,3990.01,4005.28,3935,3948.46,1086.72
09/20/17 04:00 PM,3999.98,4026,3985.04,3990.01,667.34
09/20/17 02:00 PM,4001.03,4050,3982.02,4000,1454.57
09/20/17 12:00 PM,3913.67,4020.99,3900.39,4000,1010.84
09/20/17 10:00 AM,3917.83,3924.95,3875.52,3904.6,1032.06
09/20/17 08:00 AM,3937.78,3962.2,3911.01,3917.85,531.02
09/20/17 06:00 AM,3895.11,3971.49,3869.79,3940.1,1084.89
09/20/17 04:00 AM,3868.18,3902,3820.56,3895.99,1901.03
09/20/17 02:00 AM,3882.6,3937.3,3865,3879.67,715.56
09/20/17 12:00 AM,3888.8,3922.89,3877.15,3880,418.5
09/19/17 10:00 PM,3906.9,3939.31,3878.99,3888.8,628.79
09/19/17 08:00 PM,3889.45,3938,3860,3904.25,1342
09/19/17 06:00 PM,4001.8,4021.94,3883.95,3897.97,1724.18
09/19/17 04:00 PM,3998.51,4042.05,3982.27,3990.5,616.65
09/19/17 02:00 PM,3952,4020,3951.14,3998,967.76
09/19/17 12:00 PM,4001.92,4021.94,3952,3959.79,956.91
09/19/17 10:00 AM,3954.02,4035.04,3951.59,4001.92,1491.34
09/19/17 08:00 AM,3905.02,3987.28,3894.73,3963.94,1009.31
09/19/17 06:00 AM,3899.55,3970,3879,3909.25,1714.12
09/19/17 04:00 AM,3991.13,4003,3848.35,3899.57,2360.18
09/19/17 02:00 AM,3974.8,4009,3925.7,3991.14,869.99
09/19/17 12:00 AM,4102,4119.7,3964.96,3974.84,1597.71
09/18/17 10:00 PM,4073,4122.7,4050,4101.6,1177.2
09/18/17 08:00 PM,4020.88,4085,3982.03,4072.49,784.46
09/18/17 06:00 PM,4003.98,4040,3982.61,4016.21,740.91
09/18/17 04:00 PM,4039.06,4039.71,3938,4004,1262.25
09/18/17 02:00 PM,4089.36,4100,3985.48,4039.07,1809.55
09/18/17 12:00 PM,3947.2,4094,3936,4085.4,2266.59
09/18/17 10:00 AM,3905.56,4001,3884.54,3947.27,1640.42
09/18/17 08:00 AM,3944.42,3996,3900.6,3905,1505.94
09/18/17 06:00 AM,3848.01,3980,3830,3945,2564.43
09/18/17 04:00 AM,3770,3848.35,3732.87,3848.01,1171.1
09/18/17 02:00 AM,3764,3810.25,3746.93,3770,1373.38
09/18/17 12:00 AM,3662.95,3764,3659.42,3764,911.37
09/17/17 10:00 PM,3695.77,3720,3646.39,3662.99,546.65
09/17/17 08:00 PM,3711.95,3744.58,3666.06,3695.95,693.58
09/17/17 06:00 PM,3757,3772,3680.63,3704.76,795.39
09/17/17 04:00 PM,3664.68,3772.52,3647.58,3756.9,1353.55
09/17/17 02:00 PM,3654.39,3690.56,3599.5,3664.68,1364.27
09/17/17 12:00 PM,3567.77,3661.57,3554,3642.7,929.7
09/17/17 10:00 AM,3593.18,3623.63,3532.01,3567.8,836.66
09/17/17 08:00 AM,3508.7,3618.58,3463,3593.18,1711.08
09/17/17 06:00 AM,3568.18,3589.86,3509.71,3509.71,1318.57
09/17/17 04:00 AM,3637.55,3637.55,3561,3579.12,390.93
09/17/17 02:00 AM,3623.45,3661.57,3591,3637.5,603.73
09/17/17 12:00 AM,3669.07,3676.27,3589.43,3620.72,1226.11
09/16/17 10:00 PM,3683.58,3727,3668.93,3678.93,824.43
09/16/17 08:00 PM,3697.26,3697.69,3625.32,3692.19,611.97
09/16/17 06:00 PM,3625.32,3716,3604.63,3692.97,1536.36
09/16/17 04:00 PM,3538.6,3625.32,3538.6,3625.32,2081.81
09/16/17 02:00 PM,3611.78,3659,3500,3550,1948.79
09/16/17 12:00 PM,3666,3675,3502.5,3611.78,2970.57
09/16/17 10:00 AM,3679.47,3687,3541.84,3674.98,5215.93
09/16/17 08:00 AM,3820.48,3845,3643.28,3672.15,2762.06
09/16/17 06:00 AM,3833.96,3833.96,3735.17,3820.48,1685.85
09/16/17 04:00 AM,3765.08,3872.9,3753,3833.96,1398.99
09/16/17 02:00 AM,3760.4,3809.97,3716.45,3759.48,1070.46
09/16/17 12:00 AM,3699.89,3776,3687.48,3774.09,1051.01
09/15/17 10:00 PM,3810.25,3810.25,3643.64,3700.01,1891.38
09/15/17 08:00 PM,3682.02,3820,3655.44,3809.3,3489.82
09/15/17 06:00 PM,3582.27,3772.52,3553.9,3682.02,3806.92
09/15/17 04:00 PM,3701.3,3759,3456.13,3579.59,5963.44
09/15/17 02:00 PM,3400,3712.92,3391,3701.3,9026.66
09/15/17 12:00 PM,3022.89,3400,3000.06,3400,10063.26
09/15/17 10:00 AM,3050.3,3118,2972.01,3022.89,6466.33
09/15/17 08:00 AM,3124.1,3190,3033.33,3055.79,5810.7
09/15/17 06:00 AM,3331.48,3347.92,3051.06,3124.11,6139.06
09/15/17 04:00 AM,3359.95,3377.02,3249.46,3325.91,2110.82
09/15/17 02:00 AM,3399.99,3449.37,3334.28,3354.53,2024.97
09/15/17 12:00 AM,3227.79,3425,3223.56,3400,3485.59
09/14/17 10:00 PM,3289.1,3381.4,3210,3227.79,4311.97
09/14/17 08:00 PM,3358.93,3439.99,3285.51,3289.1,3603.77
09/14/17 06:00 PM,3310,3491.08,3251.29,3359,4857.81
09/14/17 04:00 PM,3519.7,3538,3311,3311,3742.77
09/14/17 02:00 PM,3550.01,3616.33,3480,3520,4261.83
09/14/17 12:00 PM,3615.07,3681.15,3426.92,3559.89,6686.1
09/14/17 10:00 AM,3758.93,3807.28,3581.35,3604.96,7040.86
09/14/17 08:00 AM,3861.97,3895,3757.53,3757.53,2048.66
09/14/17 06:00 AM,3790.09,3899.82,3790,3872.28,1231.44
09/14/17 04:00 AM,3798,3848.35,3752,3792.71,1778.67
09/14/17 02:00 AM,3907.41,3917.4,3788.38,3797.99,1184.42
09/14/17 12:00 AM,3861.89,3921.74,3843.34,3907.33,571.11
09/13/17 10:00 PM,3883.7,3949.99,3838.23,3865.34,1647.11
09/13/17 08:00 PM,3847.99,3899.99,3830,3881.4,1093.94
09/13/17 06:00 PM,3907.07,3925.7,3841,3850,1890.83
09/13/17 04:00 PM,3819.51,3960,3807,3910.51,2739.6
09/13/17 02:00 PM,3836.64,3868.89,3720.01,3819.51,5601.88
09/13/17 12:00 PM,3830,3925.7,3800,3836.64,3538.49
09/13/17 10:00 AM,3937.09,3954.54,3814.5,3830,2865.37
09/13/17 08:00 AM,3947.1,3999.5,3890.09,3929,2161.05
09/13/17 06:00 AM,3985.01,4044.94,3900.13,3947.07,1993.75
09/13/17 04:00 AM,3951.62,4021.94,3906.66,3975.99,2290.68
09/13/17 02:00 AM,4101.49,4112.78,3943,3945,2949.16
09/13/17 12:00 AM,4170.6,4179.14,4100,4105.13,864.53
09/12/17 10:00 PM,4199.99,4199.99,4144.12,4172.56,629.37
09/12/17 08:00 PM,4164.88,4204.99,4123.5,4200,852.6
09/12/17 06:00 PM,4186.04,4190.31,4080,4164.85,3332.67
09/12/17 04:00 PM,4237.84,4265.28,4185.67,4187,1165.18
09/12/17 02:00 PM,4257,4291.36,4236.01,4237.56,1036.12
09/12/17 12:00 PM,4339.98,4355,4240,4262.62,1334.86
09/12/17 10:00 AM,4312.63,4364,4279.05,4339.98,1071.05
09/12/17 08:00 AM,4359.41,4361.67,4264.02,4312.61,1295.85
09/12/17 06:00 AM,4300.93,4377.65,4289.54,4356.87,939.55
09/12/17 04:00 AM,4281.99,4306.4,4256.16,4300.95,696.58
09/12/17 02:00 AM,4230,4283.59,4212.67,4270.87,467.96
09/12/17 12:00 AM,4198.89,4248.75,4198.89,4230,472.65
09/11/17 10:00 PM,4192.18,4227.4,4186.41,4207.31,350.48
09/11/17 08:00 PM,4197.69,4204.19,4172.05,4192.17,413.34
09/11/17 06:00 PM,4223.59,4229,4170.99,4197.67,619.22
09/11/17 04:00 PM,4240,4271.38,4208.77,4223.71,1059.39
09/11/17 02:00 PM,4256,4270.01,4212,4240,927.3
09/11/17 12:00 PM,4178.01,4291.36,4162.17,4246.95,1474.48
09/11/17 10:00 AM,4169.44,4206.59,4144.12,4178.49,828.86
09/11/17 08:00 AM,4153.77,4206.59,4105,4169,1024.44
09/11/17 06:00 AM,4140.07,4216.96,4115,4160.01,1157.91
09/11/17 04:00 AM,4316.3,4316.3,4092.4,4144,1599.4
09/11/17 02:00 AM,4291.36,4353.49,4270.01,4315.95,801.2
09/11/17 12:00 AM,4226.21,4291.36,4185.67,4291.35,935.58
09/10/17 10:00 PM,4238.99,4290.02,4212.92,4226.22,438.81
09/10/17 08:00 PM,4293.55,4297.33,4227.63,4238.99,581.92
09/10/17 06:00 PM,4282.26,4295,4241.01,4293.55,740.27
09/10/17 04:00 PM,4138.55,4312.82,4123.5,4268.01,1628.41
09/10/17 02:00 PM,4144.12,4171.62,4124.52,4128.78,871.99
09/10/17 12:00 PM,4118.41,4144.12,4082.57,4144.11,943.06
09/10/17 10:00 AM,4053.55,4123.5,4039.46,4121.52,1235.64
09/10/17 08:00 AM,4096.21,4144.1,4039.57,4072.14,1810.72
09/10/17 06:00 AM,4143,4146,4010,4096.01,3370.36
09/10/17 04:00 AM,4192.51,4227,4102.17,4142,1890.03
09/10/17 02:00 AM,4281.99,4282,4185.67,4204,887.7
09/10/17 12:00 AM,4322.44,4322.44,4261.87,4280,325.3
09/09/17 10:00 PM,4275.06,4334.38,4259.33,4308.72,588.32
09/09/17 08:00 PM,4276.38,4303.98,4259.08,4275.75,515.14
09/09/17 06:00 PM,4254.14,4308.91,4176,4276.3,1478.47
09/09/17 04:00 PM,4285,4310,4215.77,4254.14,893.58
09/09/17 02:00 PM,4284.99,4300,4253.77,4285,729.58
09/09/17 12:00 PM,4359.48,4378.71,4264.7,4285,1049.22
09/09/17 10:00 AM,4323.34,4364.99,4290.16,4356.01,603.16
09/09/17 08:00 AM,4334.6,4347.32,4272.4,4323.36,562.54
09/09/17 06:00 AM,4376.84,4379.78,4301.46,4328.02,789.5
09/09/17 04:00 AM,4267,4377,4208.93,4376.81,679.98
09/09/17 02:00 AM,4216.02,4293.48,4164,4266.99,987.83
09/09/17 12:00 AM,4327.41,4336.42,4200,4230.43,1097.07
09/08/17 10:00 PM,4179.37,4337,4172.31,4312,1971.3
09/08/17 08:00 PM,4196.1,4250.96,4125.99,4181.06,2918.87
09/08/17 06:00 PM,4315.05,4380.67,4195,4197.2,2699.75
09/08/17 04:00 PM,4374.97,4449.99,4293.48,4319.99,2638.11
09/08/17 02:00 PM,4460,4462.72,4227.64,4389.49,6740.06
09/08/17 12:00 PM,4627.8,4647.67,4379.78,4450,3767.81
09/08/17 10:00 AM,4654.36,4659.97,4611,4627.84,482.02
09/08/17 08:00 AM,4639.71,4679.97,4624.72,4654.36,1090.3
09/08/17 06:00 AM,4604.26,4647.84,4595.02,4639.7,466.7
09/08/17 04:00 AM,4612.87,4619.77,4578.82,4608.17,275.84
09/08/17 02:00 AM,4576.76,4619.74,4576.76,4612.87,227.52
09/08/17 12:00 AM,4615,4615,4565.55,4587.75,415.04
09/07/17 10:00 PM,4614.24,4630,4606.32,4615,296.15
09/07/17 08:00 PM,4602.81,4613.08,4564.41,4610,1017.39
09/07/17 06:00 PM,4617.77,4624.72,4580,4602.71,703.94
09/07/17 04:00 PM,4647.85,4665.82,4588.67,4618.16,984.6
09/07/17 02:00 PM,4665.3,4674.34,4623.08,4641.06,694.5
09/07/17 12:00 PM,4626.54,4674,4590.37,4665.12,1259.44
09/07/17 10:00 AM,4595.8,4639.99,4577.46,4620,841.71
09/07/17 08:00 AM,4490,4598.5,4475.01,4592.21,738.16
09/07/17 06:00 AM,4549.83,4549.83,4475,4490.57,839.62
09/07/17 04:00 AM,4515.86,4576,4500.54,4550,461.99
09/07/17 02:00 AM,4511.07,4557.62,4493.98,4515.97,543.26
09/07/17 12:00 AM,4605.81,4609.8,4480,4507.51,874.1
09/06/17 10:00 PM,4575.01,4618,4543.76,4605.8,626.36
09/06/17 08:00 PM,4605.89,4615.99,4521,4577.51,908.68
09/06/17 06:00 PM,4645.98,4645.98,4557.62,4608.52,987.55
09/06/17 04:00 PM,4617,4649.23,4568.88,4645.94,1290.35
09/06/17 02:00 PM,4553,4628.39,4537.29,4615.09,1363.04
09/06/17 12:00 PM,4579.94,4580,4495,4553.26,1962.4
09/06/17 10:00 AM,4528.4,4594,4500.01,4579.94,1766.08
09/06/17 08:00 AM,4499.12,4578,4495.06,4524.69,2922.29
09/06/17 06:00 AM,4399.87,4505.46,4356.42,4498.67,1843.73
09/06/17 04:00 AM,4478.89,4487.28,4384.33,4399.87,897.92
09/06/17 02:00 AM,4486.3,4498.84,4435,4471.45,761.79
09/06/17 12:00 AM,4397.38,4494.64,4380.01,4486.31,1303.92
09/05/17 10:00 PM,4388.26,4474.88,4378,4396.52,1294.71
09/05/17 08:00 PM,4413.93,4433,4359.56,4387,1261.32
09/05/17 06:00 PM,4344.38,4449.45,4334.38,4412.81,1571.33
09/05/17 04:00 PM,4258.97,4377.83,4215.12,4354.63,1544.88
09/05/17 02:00 PM,4310.67,4334.22,4227.74,4246.85,1967.8
09/05/17 12:00 PM,4339,4377.83,4248.76,4318.58,1995.01
09/05/17 10:00 AM,4230.59,4339,4227.63,4339,1369.27
09/05/17 08:00 AM,4193.83,4234.87,4144.12,4230.59,1681.04
09/05/17 06:00 AM,4030.05,4206.59,4021.94,4193.83,1541.57
09/05/17 04:00 AM,4109.96,4159.09,4001.93,4030.05,1780.38
09/05/17 02:00 AM,4021.94,4147.1,4001.93,4102.85,2270.03
09/05/17 12:00 AM,4282.53,4282.8,4021.94,4021.98,2606.89
09/04/17 10:00 PM,4378.76,4378.76,4250.97,4277,1087.11
09/04/17 08:00 PM,4260.49,4410.97,4185.67,4367.21,2119.31
09/04/17 06:00 PM,4066.51,4294.84,4060.09,4250.97,3024.35
09/04/17 04:00 PM,4247.54,4270.01,4058.5,4066.51,3397.3
09/04/17 02:00 PM,4354,4361.76,4200,4247.55,3765.95
09/04/17 12:00 PM,4288.67,4375,4227.63,4354,2016.92
09/04/17 10:00 AM,4348.52,4443,4230,4288.71,2262.68
09/04/17 08:00 AM,4379.96,4399.7,4286.7,4348.52,3716.82
09/04/17 06:00 AM,4525.02,4526.78,4361.28,4367,2081.32
09/04/17 04:00 AM,4542.52,4542.52,4513,4533.09,386.39
09/04/17 02:00 AM,4540.57,4547.87,4510.82,4547.87,341.05
09/04/17 12:00 AM,4603.68,4613.97,4510.84,4529.62,869.92
09/03/17 10:00 PM,4599.99,4624.72,4556.05,4606.26,827.14
09/03/17 08:00 PM,4550,4600,4500,4599.98,946.19
09/03/17 06:00 PM,4510,4550,4467.82,4550,1211.31
09/03/17 04:00 PM,4463.2,4539.98,4449,4518,668.11
09/03/17 02:00 PM,4405.1,4466.38,4385,4450.6,1251.11
09/03/17 12:00 PM,4573.37,4589.43,4385,4390,1936.74
09/03/17 10:00 AM,4595.34,4599.99,4539.52,4573.48,574.12
09/03/17 08:00 AM,4639,4683,4557.62,4595.34,892.11
09/03/17 06:00 AM,4699.76,4700,4608.9,4633.76,710.27
09/03/17 04:00 AM,4623.62,4699.76,4612.73,4699.76,773.01
09/03/17 02:00 AM,4629.03,4651.76,4603.24,4639.42,627.92
09/03/17 12:00 AM,4599.9,4660,4595.45,4638.94,806.88
09/02/17 10:00 PM,4492,4600,4492,4599.9,643.49
09/02/17 08:00 PM,4606,4611.99,4491.02,4499.83,1324.78
09/02/17 06:00 PM,4618.33,4624.99,4558,4605.89,896.83
09/02/17 04:00 PM,4591.55,4625,4551.64,4619.02,1465.18
09/02/17 02:00 PM,4633.5,4653.08,4488.5,4591.55,2098.36
09/02/17 12:00 PM,4700.15,4730.31,4561.09,4631.02,1596.61
09/02/17 10:00 AM,4672.13,4742.68,4625.06,4694.34,1061.66
09/02/17 08:00 AM,4759.96,4760,4600,4688.49,1066.38
09/02/17 06:00 AM,4644.89,4799.12,4630,4759.94,1445.87
09/02/17 04:00 AM,4836.54,4879.88,4590,4644.89,2454.36
09/02/17 02:00 AM,4964.46,4979.9,4824.53,4831.01,2149.67
09/02/17 12:00 AM,4921.71,4964.46,4909.6,4960.49,774.6
09/01/17 10:00 PM,4864.79,4921.87,4855.59,4921.7,599.04
09/01/17 08:00 PM,4870,4935,4848.69,4863.4,1753.66
09/01/17 06:00 PM,4829.95,4872.96,4812.53,4870,2063.27
09/01/17 04:00 PM,4836.85,4845,4817.26,4844.84,1152.53
09/01/17 02:00 PM,4820.53,4844.82,4778.12,4836.86,1595.25
09/01/17 12:00 PM,4810,4870,4800,4818.66,2167.07
09/01/17 10:00 AM,4781.03,4810,4777.15,4810,1107.3
09/01/17 08:00 AM,4750,4795,4740.01,4787.06,1097.03
09/01/17 06:00 AM,4679.59,4750,4671.09,4750,1323.06
09/01/17 04:00 AM,4745.97,4752.53,4680,4680,1322.72
09/01/17 02:00 AM,4769.71,4771.26,4741.5,4745.6,599.46
09/01/17 12:00 AM,4734.26,4777.76,4725.05,4771.3,587.13
08/31/17 10:00 PM,4729.76,4741.5,4716.75,4734.26,695.71
08/31/17 08:00 PM,4724.3,4741.5,4716.63,4734.5,436.54
08/31/17 06:00 PM,4735,4765.21,4700,4719.85,1205.25
08/31/17 04:00 PM,4719,4741.5,4713,4735,704.87
08/31/17 02:00 PM,4724.91,4736,4680,4718.46,1251.29
08/31/17 12:00 PM,4687,4739.78,4671.1,4724.91,1212.13
08/31/17 10:00 AM,4609.99,4687,4607.39,4687,1073.58
08/31/17 08:00 AM,4612.73,4635.12,4594.06,4609.99,591.53
08/31/17 06:00 AM,4624.02,4628.28,4589.53,4619.16,796.77
08/31/17 04:00 AM,4615.1,4628,4601.04,4624.04,394.98
08/31/17 02:00 AM,4602.07,4624.03,4595.04,4615.19,182.86
08/31/17 12:00 AM,4573.15,4612.5,4566.66,4602.08,365.9
08/30/17 10:00 PM,4568.01,4589.52,4555.28,4573.2,418.47
08/30/17 08:00 PM,4549.99,4576.86,4532.58,4570,437.88
08/30/17 06:00 PM,4582.99,4587.99,4550,4550,482.11
08/30/17 04:00 PM,4567.21,4589,4560.03,4583,527.35
08/30/17 02:00 PM,4566.64,4575,4543.92,4561,578.13
08/30/17 12:00 PM,4529.11,4566.66,4516.48,4566.64,890.4
08/30/17 10:00 AM,4522.27,4555.28,4479,4524,1609.56
08/30/17 08:00 AM,4574,4593,4514,4522.18,1414.67
08/30/17 06:00 AM,4613,4630,4556.04,4574.11,1081.51
08/30/17 04:00 AM,4597.91,4642.22,4597.67,4613,553.65
08/30/17 02:00 AM,4615.24,4624.59,4588.01,4596.75,347.98
08/30/17 12:00 AM,4578.82,4630,4561.84,4606.93,378.33
08/29/17 10:00 PM,4612,4614.99,4577,4578.82,750.68
08/29/17 08:00 PM,4583.83,4638.25,4580.15,4612,893.72
08/29/17 06:00 PM,4552.65,4589.2,4545.01,4584.86,590.37
08/29/17 04:00 PM,4576.26,4593,4510.82,4552.64,1142.43
08/29/17 02:00 PM,4609.31,4623,4540.03,4576.26,1945.15
08/29/17 12:00 PM,4378,4649.78,4364.21,4607.79,3299.08
08/29/17 10:00 AM,4350,4403.93,4346,4378,664.06
08/29/17 08:00 AM,4348.76,4364.21,4343.11,4352.76,534.1
08/29/17 06:00 AM,4364.19,4364.21,4336.26,4348.76,736.01
08/29/17 04:00 AM,4385.77,4394.35,4358.7,4364.19,396.01
08/29/17 02:00 AM,4373.26,4399.72,4356.05,4380.02,509.16
08/29/17 12:00 AM,4385,4386,4358.34,4371,418.87
08/28/17 10:00 PM,4377.82,4399.72,4356.39,4379.99,857.75
08/28/17 08:00 PM,4342.53,4377.83,4328.66,4377.82,534.94
08/28/17 06:00 PM,4338.78,4345.78,4325,4341.84,366.18
08/28/17 04:00 PM,4293.33,4350,4287.28,4332,1143.94
08/28/17 02:00 PM,4318.13,4323.66,4275,4293.33,467.44
08/28/17 12:00 PM,4318.79,4324.99,4295,4318.14,323.47
